Sampling_date	Sampling_time	Sampling_datetime	Day	Media	Condition	replicate	chlamy_bact_ratio	Measurement_type	Wavelength	Row	Column	Measurement	Filename	t (h)	Well	Sample	alsphere_ID	Kingdom	Phylum	Class	Order	Family	Genus	Measurement_blank_average	Measurement_fixed
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	C	5	0.11869999766349792	day-2_sc+sup_low-high_rep-1.xlsx	44.0	C5	ICL_100	Chlamy6	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	0.11788888689544466	0.0008111107680532637
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	D	5	0.11879999935626984	day-2_sc+sup_low-high_rep-1.xlsx	44.0	D5	ICL_101	Chlamy7	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0.11788888689544466	0.0009111124608251753
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	E	5	0.11590000241994858	day-2_sc+sup_low-high_rep-1.xlsx	44.0	E5	ICL_103	Chlamy8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bosea	0.11788888689544466	-0.0019888844754960833
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	F	5	0.12160000205039978	day-2_sc+sup_low-high_rep-1.xlsx	44.0	F5	ICL_108	Chlamy13	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	0.11788888689544466	0.003711115154955119
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	G	5	0.1143999993801117	day-2_sc+sup_low-high_rep-1.xlsx	44.0	G5	ICL_112	Chlamy19	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	0.11788888689544466	-0.003488887515332967
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	H	5	0.120899997651577	day-2_sc+sup_low-high_rep-1.xlsx	44.0	H5	ICL_114B	Chlamy23	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter	0.11788888689544466	0.0030111107561323347
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	A	6	0.11749999970197678	day-2_sc+sup_low-high_rep-1.xlsx	44.0	A6	ICL_115	Chlamy24	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	0.11788888689544466	-0.00038888719346788503
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	B	6	0.12600000202655792	day-2_sc+sup_low-high_rep-1.xlsx	44.0	B6	ICL_117	Chlamy26	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	0.11788888689544466	0.008111115131113261
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	C	6	0.11599999666213989	day-2_sc+sup_low-high_rep-1.xlsx	44.0	C6	ICL_118B	Chlamy28	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	0.11788888689544466	-0.0018888902333047686
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	D	6	0.11140000075101852	day-2_sc+sup_low-high_rep-1.xlsx	44.0	D6	ICL_132	Chlamy44	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	0.11788888689544466	-0.006488886144426137
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	E	6	0.12349999696016312	day-2_sc+sup_low-high_rep-1.xlsx	44.0	E6	ICL_139A	Chlamy49	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	0.11788888689544466	0.005611110064718455
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	F	6	0.12120000272989273	day-2_sc+sup_low-high_rep-1.xlsx	44.0	F6	ICL_144	Chlamy52	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Microbacterium	0.11788888689544466	0.0033111158344480696
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	F	6	0.12120000272989273	day-2_sc+sup_low-high_rep-1.xlsx	44.0	F6	ICL_144	Chlamy52	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Microbacterium	0.11788888689544466	0.0033111158344480696
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	G	6	0.11980000138282776	day-2_sc+sup_low-high_rep-1.xlsx	44.0	G6	ICL_160	Chlamy74	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	0.11788888689544466	0.0019111144873830976
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	H	6	0.12460000067949295	day-2_sc+sup_low-high_rep-1.xlsx	44.0	H6	ICL_172	Chlamy90	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	0.11788888689544466	0.006711113784048289
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	A	7	0.1177000030875206	day-2_sc+sup_low-high_rep-1.xlsx	44.0	A7	ICL_163	Chlamy77	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	0.11788888689544466	-0.00018888380792406179
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	B	7	0.1151999980211258	day-2_sc+sup_low-high_rep-1.xlsx	44.0	B7	ICL_170	Chlamy87	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	0.11788888689544466	-0.0026888888743188677
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	C	7	0.11289999634027481	day-2_sc+sup_low-high_rep-1.xlsx	44.0	C7	ICL_116	Chlamy25	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	0.11788888689544466	-0.00498889055516985
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	D	7	0.11550000309944153	day-2_sc+sup_low-high_rep-1.xlsx	44.0	D7	ICL_199	Chlamy123	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	0.11788888689544466	-0.002388883796003133
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	E	7	0.11800000071525574	day-2_sc+sup_low-high_rep-1.xlsx	44.0	E7	ICL_201	Chlamy125	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	0.11788888689544466	0.00011111381981107615
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	F	7	0.11469999700784683	day-2_sc+sup_low-high_rep-1.xlsx	44.0	F7	ICL_208B	Chlamy134	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Micrococcus	0.11788888689544466	-0.003188889887597829
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	G	7	0.11779999732971191	day-2_sc+sup_low-high_rep-1.xlsx	44.0	G7	ICL_41	Chlamy162	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Microbacterium	0.11788888689544466	-8.888956573274709e-05
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	H	7	0.12020000070333481	day-2_sc+sup_low-high_rep-1.xlsx	44.0	H7	ICL_48	Chlamy165	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	0.11788888689544466	0.002311113807890147
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	A	8	0.11299999803304672	day-2_sc+sup_low-high_rep-1.xlsx	44.0	A8	ICL_60	Chlamy176	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0.11788888689544466	-0.004888888862397939
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	B	8	0.12150000035762787	day-2_sc+sup_low-high_rep-1.xlsx	44.0	B8	ICL_24	Chlamy149	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	0.11788888689544466	0.0036111134621832075
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	C	8	0.11029999703168869	day-2_sc+sup_low-high_rep-1.xlsx	44.0	C8	BLANK								0.11788888689544466	-0.007588889863755971
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	D	8	0.11710000038146973	day-2_sc+sup_low-high_rep-1.xlsx	44.0	D8	ICL_129A	Chlamy40	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium	0.11788888689544466	-0.0007888865139749346
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	E	8	0.11309999972581863	day-2_sc+sup_low-high_rep-1.xlsx	44.0	E8	ICL_184BA	Chlamy107	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	0.11788888689544466	-0.004788887169626027
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	F	8	0.11349999904632568	day-2_sc+sup_low-high_rep-1.xlsx	44.0	F8	ICL_20BA	Chlamy135	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0.11788888689544466	-0.0043888878491189776
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	G	8	0.11810000240802765	day-2_sc+sup_low-high_rep-1.xlsx	44.0	G8	ICL_162	Chlamy76	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	0.11788888689544466	0.00021111551258298777
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	H	8	0.09920000284910202	day-2_sc+sup_low-high_rep-1.xlsx	44.0	H8	CHLAMY								0.11788888689544466	-0.01868888404634264
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	A	9	0.12700000405311584	day-2_sc+sup_low-high_rep-1.xlsx	44.0	A9	ICL_186B								0.11788888689544466	0.009111117157671184
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	B	9	0.12039999663829803	day-2_sc+sup_low-high_rep-1.xlsx	44.0	B9	ICL_129B								0.11788888689544466	0.0025111097428533735
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	C	9	0.11919999867677689	day-2_sc+sup_low-high_rep-1.xlsx	44.0	C9	ICL_100	Chlamy6	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	0.11788888689544466	0.0013111117813322248
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	D	9	0.11580000072717667	day-2_sc+sup_low-high_rep-1.xlsx	44.0	D9	ICL_101	Chlamy7	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0.11788888689544466	-0.002088886168267995
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	E	9	0.1136000007390976	day-2_sc+sup_low-high_rep-1.xlsx	44.0	E9	ICL_103	Chlamy8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bosea	0.11788888689544466	-0.004288886156347066
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	F	9	0.11550000309944153	day-2_sc+sup_low-high_rep-1.xlsx	44.0	F9	ICL_108	Chlamy13	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	0.11788888689544466	-0.002388883796003133
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	G	9	0.13089999556541443	day-2_sc+sup_low-high_rep-1.xlsx	44.0	G9	ICL_112	Chlamy19	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	0.11788888689544466	0.013011108669969768
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	H	9	0.12759999930858612	day-2_sc+sup_low-high_rep-1.xlsx	44.0	H9	ICL_114B	Chlamy23	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter	0.11788888689544466	0.00971111241314146
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	A	10	0.1225999966263771	day-2_sc+sup_low-high_rep-1.xlsx	44.0	A10	ICL_115	Chlamy24	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	0.11788888689544466	0.0047111097309324446
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	B	10	0.13279999792575836	day-2_sc+sup_low-high_rep-1.xlsx	44.0	B10	ICL_117	Chlamy26	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	0.11788888689544466	0.0149111110303137
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	C	10	0.13379999995231628	day-2_sc+sup_low-high_rep-1.xlsx	44.0	C10	ICL_118B	Chlamy28	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	0.11788888689544466	0.015911113056871623
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	D	10	0.1256999969482422	day-2_sc+sup_low-high_rep-1.xlsx	44.0	D10	ICL_132	Chlamy44	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	0.11788888689544466	0.007811110052797526
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	E	10	0.12890000641345978	day-2_sc+sup_low-high_rep-1.xlsx	44.0	E10	ICL_139A	Chlamy49	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	0.11788888689544466	0.011011119518015117
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	F	10	0.12080000340938568	day-2_sc+sup_low-high_rep-1.xlsx	44.0	F10	ICL_144	Chlamy52	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Microbacterium	0.11788888689544466	0.00291111651394102
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	F	10	0.12080000340938568	day-2_sc+sup_low-high_rep-1.xlsx	44.0	F10	ICL_144	Chlamy52	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Microbacterium	0.11788888689544466	0.00291111651394102
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	G	10	0.12559999525547028	day-2_sc+sup_low-high_rep-1.xlsx	44.0	G10	ICL_160	Chlamy74	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	0.11788888689544466	0.007711108360025615
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	H	10	0.12800000607967377	day-2_sc+sup_low-high_rep-1.xlsx	44.0	H10	ICL_172	Chlamy90	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	0.11788888689544466	0.010111119184229106
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	A	11	0.11649999767541885	day-2_sc+sup_low-high_rep-1.xlsx	44.0	A11	ICL_163	Chlamy77	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	0.11788888689544466	-0.0013888892200258074
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	B	11	0.1216999962925911	day-2_sc+sup_low-high_rep-1.xlsx	44.0	B11	ICL_170	Chlamy87	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	0.11788888689544466	0.003811109397146434
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	C	11	0.11810000240802765	day-2_sc+sup_low-high_rep-1.xlsx	44.0	C11	ICL_116	Chlamy25	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	0.11788888689544466	0.00021111551258298777
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	D	11	0.12290000170469284	day-2_sc+sup_low-high_rep-1.xlsx	44.0	D11	ICL_199	Chlamy123	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	0.11788888689544466	0.005011114809248179
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	E	11	0.13339999318122864	day-2_sc+sup_low-high_rep-1.xlsx	44.0	E11	ICL_201	Chlamy125	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	0.11788888689544466	0.015511106285783977
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	F	11	0.1298000067472458	day-2_sc+sup_low-high_rep-1.xlsx	44.0	F11	ICL_208B	Chlamy134	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Micrococcus	0.11788888689544466	0.011911119851801127
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	G	11	0.12770000100135803	day-2_sc+sup_low-high_rep-1.xlsx	44.0	G11	ICL_41	Chlamy162	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Microbacterium	0.11788888689544466	0.009811114105913371
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	H	11	0.12809999287128448	day-2_sc+sup_low-high_rep-1.xlsx	44.0	H11	ICL_48	Chlamy165	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	0.11788888689544466	0.010211105975839824
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	A	12	0.12380000203847885	day-2_sc+sup_low-high_rep-1.xlsx	44.0	A12	ICL_60	Chlamy176	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0.11788888689544466	0.00591111514303419
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	B	12	0.12240000069141388	day-2_sc+sup_low-high_rep-1.xlsx	44.0	B12	ICL_24	Chlamy149	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	0.11788888689544466	0.004511113795969218
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	C	12	0.11270000040531158	day-2_sc+sup_low-high_rep-1.xlsx	44.0	C12	BLANK								0.11788888689544466	-0.005188886490133077
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	D	12	0.12700000405311584	day-2_sc+sup_low-high_rep-1.xlsx	44.0	D12	ICL_129A	Chlamy40	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium	0.11788888689544466	0.009111117157671184
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	E	12	0.11800000071525574	day-2_sc+sup_low-high_rep-1.xlsx	44.0	E12	ICL_184BA	Chlamy107	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	0.11788888689544466	0.00011111381981107615
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	F	12	0.12929999828338623	day-2_sc+sup_low-high_rep-1.xlsx	44.0	F12	ICL_20BA	Chlamy135	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0.11788888689544466	0.01141111138794157
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	G	12	0.12710000574588776	day-2_sc+sup_low-high_rep-1.xlsx	44.0	G12	ICL_162	Chlamy76	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	0.11788888689544466	0.009211118850443095
18.04.2019	15:40:17	2019-04-18 15:40:17	day-2	tp	sc+sup	rep-1	low-high	Absorbance	750_nm	H	12	0.10639999806880951	day-2_sc+sup_low-high_rep-1.xlsx	44.0	H12	CHLAMY								0.11788888689544466	-0.011488888826635152
19.04.2019	17:38:49	2019-04-19 17:38:49	day-3	tp	sc+sup	rep-1	low-high	Absorbance	680_nm	A	1	0.11919999867677689	day-3_sc+sup_low-high_rep-1.xlsx	70.0	A1	ICL_186B								0.11382222258382374	0.005377776092953146
19.04.2019	17:38:49	2019-04-19 17:38:49	day-3	tp	sc+sup	rep-1	low-high	Absorbance	680_nm	B	1	0.11410000175237656	day-3_sc+sup_low-high_rep-1.xlsx	70.0	B1	ICL_129B								0.11382222258382374	0.00027777916855281637
19.04.2019	17:38:49	2019-04-19 17:38:49	day-3	tp	sc+sup	rep-1	low-high	Absorbance	680_nm	C	1	0.1128000020980835	day-3_sc+sup_low-high_rep-1.xlsx	70.0	C1	ICL_100	Chlamy6	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	0.11382222258382374	-0.001022220485740244
19.04.2019	17:38:49	2019-04-19 17:38:49	day-3	tp	sc+sup	rep-1	low-high	Absorbance	680_nm	D	1	0.11209999769926071	day-3_sc+sup_low-high_rep-1.xlsx	70.0	D1	ICL_101	Chlamy7	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0.11382222258382374	-0.0017222248845630284
19.04.2019	17:38:49	2019-04-19 17:38:49	day-3	tp	sc+sup	rep-1	low-high	Absorbance	680_nm	E	1	0.11219999939203262	day-3_sc+sup_low-high_rep-1.xlsx	70.0	E1	ICL_103	Chlamy8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bosea	0.11382222258382374	-0.0016222231917911167
19.04.2019	17:38:49	2019-04-19 17:38:49	day-3	tp	sc+sup	rep-1	low-high	Absorbance	680_nm	F	1	0.11379999667406082	day-3_sc+sup_low-high_rep-1.xlsx	70.0	F1	ICL_108	Chlamy13	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	0.11382222258382374	-2.2225909762918494e-05
19.04.2019	17:38:49	2019-04-19 17:38:49	day-3	tp	sc+sup	rep-1	low-high	Absorbance	680_nm	G	1	0.11699999868869781	day-3_sc+sup_low-high_rep-1.xlsx	70.0	G1	ICL_112	Chlamy19	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	0.11382222258382374	0.003177776104874075
19.04.2019	17:38:49	2019-04-19 17:38:49	day-3	tp	sc+sup	rep-1	low-high	Absorbance	680_nm	H	1	0.10869999974966049	day-3_sc+sup_low-high_rep-1.xlsx	70.0	H1	ICL_114B	Chlamy23	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter	0.11382222258382374	-0.005122222834163248
19.04.2019	17:38:49	2019-04-19 17:38:49	day-3	tp	sc+sup	rep-1	low-high	Absorbance	680_nm	A	2	0.11500000208616257	day-3_sc+sup_low-high_rep-1.xlsx	70.0	A2	ICL_115	Chlamy24	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	0.11382222258382374	0.0011777795023388271
19.04.2019	17:38:49	2019-04-19 17:38:49	day-3	tp	sc+sup	rep-1	low-high	Absorbance	680_nm	B	2	0.11569999903440475	day-3_sc+sup_low-high_rep-1.xlsx	70.0	B2	ICL_117	Chlamy26	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	0.11382222258382374	0.0018777764505810146
19.04.2019	17:38:49	2019-04-19 17:38:49	day-3	tp	sc+sup	rep-1	low-high	Absorbance	680_nm	C	2	0.121799997985363	day-3_sc+sup_low-high_rep-1.xlsx	70.0	C2	ICL_118B	Chlamy28	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	0.11382222258382374	0.007977775401539267
19.04.2019	17:38:49	2019-04-19 17:38:49	day-3	tp	sc+sup	rep-1	low-high	Absorbance	680_nm	D	2	0.11209999769926071	day-3_sc+sup_low-high_rep-1.xlsx	70.0	D2	ICL_132	Chlamy44	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	0.11382222258382374	-0.0017222248845630284
19.04.2019	17:38:49	2019-04-19 17:38:49	day-3	tp	sc+sup	rep-1	low-high	Absorbance	680_nm	E	2	0.11819999665021896	day-3_sc+sup_low-high_rep-1.xlsx	70.0	E2	ICL_139A	Chlamy49	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	0.11382222258382374	0.004377774066395224
