Row	Column	Column_merged	Row_merged	ICLID	Repetition	Condition	Timepoint	Abs680	Abs750	average_blank_per_plate_abs680	average_blank_per_plate_abs750	Abs680_fixed	Abs750_fixed
E	3	3	E	ICL_201	Rep1	B_suphigh	24	0.119999997	0.119599998	0.115600001	0.118549999	0.004399996	0.001049999
E	4	4	E	ICL_184BA	Rep1	B_suphigh	24	0.113899998	0.115400001	0.115600001	0.118549999	-0.001700003	-0.003149997
E	5	1	E	ICL_103	Rep2	B_suphigh	24	0.121399999	0.123400003	0.115600001	0.118549999	0.005799998	0.004850004
E	6	2	E	ICL_139A	Rep2	B_suphigh	24	0.111400001	0.114	0.115600001	0.118549999	-0.0042	-0.004549999
E	7	3	E	ICL_201	Rep2	B_suphigh	24	0.1197	0.120200001	0.115600001	0.118549999	0.004099999	0.001650002
E	8	4	E	ICL_184BA	Rep2	B_suphigh	24	0.120300002	0.122100003	0.115600001	0.118549999	0.004700001	0.003550004
E	9	1	E	ICL_103	Rep3	B_suphigh	24	0.119099997	0.122599997	0.115600001	0.118549999	0.003499996	0.004049998
E	10	2	E	ICL_139A	Rep3	B_suphigh	24	0.125300005	0.126900002	0.115600001	0.118549999	0.009700004	0.008350004
E	11	3	E	ICL_201	Rep3	B_suphigh	24	0.128600001	0.131600007	0.115600001	0.118549999	0.013	0.013050009
E	12	4	E	ICL_184BA	Rep3	B_suphigh	24	0.121699996	0.123999998	0.115600001	0.118549999	0.006099995	0.005449999
F	1	1	F	ICL_108	Rep1	B_suphigh	24	0.116400003	0.1193	0.115600001	0.118549999	0.000800002	0.000750002
F	2	2	F	ICL_144	Rep1	B_suphigh	24	0.112899996	0.115000002	0.115600001	0.118549999	-0.002700005	-0.003549997
F	3	3	F	ICL_208B	Rep1	B_suphigh	24	0.120099999	0.121600002	0.115600001	0.118549999	0.004499998	0.003050003
F	4	4	F	ICL_20BA	Rep1	B_suphigh	24	0.1162	0.120300002	0.115600001	0.118549999	0.000599999	0.001750004
F	5	1	F	ICL_108	Rep2	B_suphigh	24	0.113700002	0.117700003	0.115600001	0.118549999	-0.001899999	-0.000849996
F	6	2	F	ICL_144	Rep2	B_suphigh	24	0.113799997	0.117600001	0.115600001	0.118549999	-0.001800004	-0.000949997
F	7	3	F	ICL_208B	Rep2	B_suphigh	24	0.127900004	0.129600003	0.115600001	0.118549999	0.012300003	0.011050005
F	8	4	F	ICL_20BA	Rep2	B_suphigh	24	0.125	0.124700002	0.115600001	0.118549999	0.009399999	0.006150004
F	9	1	F	ICL_108	Rep3	B_suphigh	24	0.1171	0.1171	0.115600001	0.118549999	0.001499999	-0.001449998
F	10	2	F	ICL_144	Rep3	B_suphigh	24	0.1184	0.120899998	0.115600001	0.118549999	0.002799999	0.002349999
F	11	3	F	ICL_208B	Rep3	B_suphigh	24	0.124600001	0.127399996	0.115600001	0.118549999	0.009	0.008849997
F	12	4	F	ICL_20BA	Rep3	B_suphigh	24	0.123300001	0.126000002	0.115600001	0.118549999	0.0077	0.007450003
G	1	1	G	ICL_112	Rep1	B_suphigh	24	0.117200002	0.1206	0.115600001	0.118549999	0.001600001	0.002050001
G	2	2	G	ICL_160	Rep1	B_suphigh	24	0.116899997	0.119599998	0.115600001	0.118549999	0.001299996	0.001049999
G	3	3	G	ICL_41	Rep1	B_suphigh	24	0.123400003	0.123000003	0.115600001	0.118549999	0.007800002	0.004450005
G	4	4	G	ICL_162	Rep1	B_suphigh	24	0.120499998	0.120300002	0.115600001	0.118549999	0.004899997	0.001750004
G	5	1	G	ICL_112	Rep2	B_suphigh	24	0.123899996	0.125	0.115600001	0.118549999	0.008299995	0.006450001
G	6	2	G	ICL_160	Rep2	B_suphigh	24	0.117799997	0.119900003	0.115600001	0.118549999	0.002199996	0.001350004
G	7	3	G	ICL_41	Rep2	B_suphigh	24	0.123199999	0.125400007	0.115600001	0.118549999	0.007599998	0.006850008
G	8	4	G	ICL_162	Rep2	B_suphigh	24	0.123199999	0.127100006	0.115600001	0.118549999	0.007599998	0.008550007
G	9	1	G	ICL_112	Rep3	B_suphigh	24	0.1175	0.122199997	0.115600001	0.118549999	0.001899999	0.003649998
G	10	2	G	ICL_160	Rep3	B_suphigh	24	0.117700003	0.121799998	0.115600001	0.118549999	0.002100002	0.003249999
G	11	3	G	ICL_41	Rep3	B_suphigh	24	0.127399996	0.128900006	0.115600001	0.118549999	0.011799995	0.010350008
G	12	4	G	ICL_162	Rep3	B_suphigh	24	0.126200005	0.127599999	0.115600001	0.118549999	0.010600004	0.00905
H	1	1	H	ICL_114B	Rep1	B_suphigh	24	0.122699998	0.125699997	0.115600001	0.118549999	0.007099997	0.007149998
H	2	2	H	ICL_172	Rep1	B_suphigh	24	0.119599998	0.123099998	0.115600001	0.118549999	0.003999997	0.004549999
H	3	3	H	ICL_48	Rep1	B_suphigh	24	0.117399998	0.1193	0.115600001	0.118549999	0.001799997	0.000750002
H	4	4	H	CHLAMY	Rep1	chlamy	24	0.113200001	0.116999999	0.115600001	0.118549999	-0.0024	-0.00155
H	5	1	H	ICL_114B	Rep2	B_suphigh	24	0.126000002	0.129099995	0.115600001	0.118549999	0.010400001	0.010549996
H	6	2	H	ICL_172	Rep2	B_suphigh	24	0.126499996	0.129800007	0.115600001	0.118549999	0.010899995	0.011250008
H	7	3	H	ICL_48	Rep2	B_suphigh	24	0.119099997	0.120700002	0.115600001	0.118549999	0.003499996	0.002150003
H	8	4	H	CHLAMY	Rep2	chlamy	24	0.115900002	0.117899999	0.115600001	0.118549999	0.000300001	-0.00065
H	9	1	H	ICL_114B	Rep3	B_suphigh	24	0.124200001	0.124399997	0.115600001	0.118549999	0.0086	0.005849998
H	10	2	H	ICL_172	Rep3	B_suphigh	24	0.125799999	0.128099993	0.115600001	0.118549999	0.010199998	0.009549994
H	11	3	H	ICL_48	Rep3	B_suphigh	24	0.126699999	0.127700001	0.115600001	0.118549999	0.011099998	0.009150002
H	12	4	H	CHLAMY	Rep3	chlamy	24	0.120999999	0.123199999	0.115600001	0.118549999	0.005399998	0.00465
A	1	1	A	ICL_186B	Rep1	B_suphigh	48	0.1118	0.112300001	0.114066667	0.120816664	-0.002266667	-0.008516663
A	2	2	A	ICL_115	Rep1	B_suphigh	48	0.1131	0.123800002	0.114066667	0.120816664	-0.000966667	0.002983338
A	3	3	A	ICL_163	Rep1	B_suphigh	48	0.104500003	0.106799997	0.114066667	0.120816664	-0.009566663	-0.014016667
A	4	4	A	ICL_60	Rep1	B_suphigh	48	0.108000003	0.113499999	0.114066667	0.120816664	-0.006066664	-0.007316665
A	5	1	A	ICL_186B	Rep2	B_suphigh	48	0.115099996	0.122400001	0.114066667	0.120816664	0.00103333	0.001583337
A	6	2	A	ICL_115	Rep2	B_suphigh	48	0.686399996	0.650200009	0.114066667	0.120816664	0.57233333	0.529383345
A	7	3	A	ICL_163	Rep2	B_suphigh	48	0.109499998	0.114500001	0.114066667	0.120816664	-0.004566668	-0.006316663
A	8	4	A	ICL_60	Rep2	B_suphigh	48	0.1061	0.108999997	0.114066667	0.120816664	-0.007966666	-0.011816667
A	9	1	A	ICL_186B	Rep3	B_suphigh	48	0.112800002	0.114699997	0.114066667	0.120816664	-0.001266665	-0.006116667
A	10	2	A	ICL_115	Rep3	B_suphigh	48	0.112800002	0.113899998	0.114066667	0.120816664	-0.001266665	-0.006916666
A	11	3	A	ICL_163	Rep3	B_suphigh	48	0.133300006	0.1461	0.114066667	0.120816664	0.01923334	0.025283335
A	12	4	A	ICL_60	Rep3	B_suphigh	48	0.113799997	0.124499999	0.114066667	0.120816664	-0.00026667	0.003683335
B	1	1	B	ICL_129B	Rep1	B_suphigh	48	0.113700002	0.115800001	0.114066667	0.120816664	-0.000366664	-0.005016663
B	2	2	B	ICL_117	Rep1	B_suphigh	48	0.109300002	0.111299999	0.114066667	0.120816664	-0.004766664	-0.009516665
B	3	3	B	ICL_170	Rep1	B_suphigh	48	0.116700001	0.1237	0.114066667	0.120816664	0.002633334	0.002883336
B	4	4	B	ICL_24	Rep1	B_suphigh	48	0.108000003	0.111599997	0.114066667	0.120816664	-0.006066664	-0.009216667
B	5	1	B	ICL_129B	Rep2	B_suphigh	48	0.1197	0.131699994	0.114066667	0.120816664	0.005633333	0.01088333
B	6	2	B	ICL_117	Rep2	B_suphigh	48	0.116400003	0.122299999	0.114066667	0.120816664	0.002333337	0.001483335
B	7	3	B	ICL_170	Rep2	B_suphigh	48	0.116300002	0.119499996	0.114066667	0.120816664	0.002233335	-0.001316668
B	8	4	B	ICL_24	Rep2	B_suphigh	48	0.107900001	0.113600001	0.114066667	0.120816664	-0.006166666	-0.007216663
B	9	1	B	ICL_129B	Rep3	B_suphigh	48	0.114100002	0.115500003	0.114066667	0.120816664	3.33351E-05	-0.005316661
B	10	2	B	ICL_117	Rep3	B_suphigh	48	0.316599995	0.300099999	0.114066667	0.120816664	0.202533328	0.179283335
B	11	3	B	ICL_170	Rep3	B_suphigh	48	0.1175	0.1228	0.114066667	0.120816664	0.003433333	0.001983336
B	12	4	B	ICL_24	Rep3	B_suphigh	48	0.115800001	0.118799999	0.114066667	0.120816664	0.001733334	-0.002016665
C	1	1	C	ICL_100	Rep1	B_suphigh	48	0.108999997	0.109999999	0.114066667	0.120816664	-0.005066669	-0.010816665
C	2	2	C	ICL_118B	Rep1	B_suphigh	48	0.107799999	0.109899998	0.114066667	0.120816664	-0.006266667	-0.010916666
C	3	3	C	ICL_116	Rep1	B_suphigh	48	0.140900001	0.147599995	0.114066667	0.120816664	0.026833334	0.026783331
C	4	4	C	BLANK	Rep1	blank	48	0.105400003	0.112999998	0.114066667	0.120816664	-0.008666663	-0.007816666
C	5	1	C	ICL_100	Rep2	B_suphigh	48	0.113799997	0.115500003	0.114066667	0.120816664	-0.00026667	-0.005316661
C	6	2	C	ICL_118B	Rep2	B_suphigh	48	0.109999999	0.116999999	0.114066667	0.120816664	-0.004066667	-0.003816665
C	7	3	C	ICL_116	Rep2	B_suphigh	48	0.1127	0.118600003	0.114066667	0.120816664	-0.001366666	-0.002216661
C	8	4	C	BLANK	Rep2	blank	48	0.110399999	0.120999999	0.114066667	0.120816664	-0.003666668	0.000183335
C	9	1	C	ICL_100	Rep3	B_suphigh	48	0.114200003	0.1197	0.114066667	0.120816664	0.000133337	-0.001116664
C	10	2	C	ICL_118B	Rep3	B_suphigh	48	0.110600002	0.114299998	0.114066667	0.120816664	-0.003466665	-0.006516666
C	11	3	C	ICL_116	Rep3	B_suphigh	48	0.154599994	0.160899997	0.114066667	0.120816664	0.040533328	0.040083333
C	12	4	C	BLANK	Rep3	blank	48	0.116499998	0.129099995	0.114066667	0.120816664	0.002433331	0.008283331
D	1	1	D	ICL_101	Rep1	B_suphigh	48	0.105599999	0.105800003	0.114066667	0.120816664	-0.008466667	-0.015016661
D	2	2	D	ICL_132	Rep1	B_suphigh	48	0.116499998	0.125499994	0.114066667	0.120816664	0.002433331	0.004683329
D	3	3	D	ICL_199	Rep1	B_suphigh	48	0.107000001	0.114	0.114066667	0.120816664	-0.007066666	-0.006816664
D	4	4	D	ICL_129A	Rep1	B_suphigh	48	0.112400003	0.115699999	0.114066667	0.120816664	-0.001666664	-0.005116665
D	5	1	D	ICL_101	Rep2	B_suphigh	48	0.115900002	0.121100001	0.114066667	0.120816664	0.001833336	0.000283337
D	6	2	D	ICL_132	Rep2	B_suphigh	48	0.114100002	0.114799999	0.114066667	0.120816664	3.33351E-05	-0.006016665
D	7	3	D	ICL_199	Rep2	B_suphigh	48	0.108400002	0.110100001	0.114066667	0.120816664	-0.005666664	-0.010716663
D	8	4	D	ICL_129A	Rep2	B_suphigh	48	0.108999997	0.110299997	0.114066667	0.120816664	-0.005066669	-0.010516667
D	9	1	D	ICL_101	Rep3	B_suphigh	48	0.250499994	0.260500014	0.114066667	0.120816664	0.136433327	0.13968335
D	10	2	D	ICL_132	Rep3	B_suphigh	48	0.444400012	0.45629999	0.114066667	0.120816664	0.330333346	0.335483326
D	11	3	D	ICL_199	Rep3	B_suphigh	48	0.1219	0.128199995	0.114066667	0.120816664	0.007833333	0.00738333
D	12	4	D	ICL_129A	Rep3	B_suphigh	48	0.637000024	0.670599997	0.114066667	0.120816664	0.522933358	0.549783333
E	1	1	E	ICL_103	Rep1	B_suphigh	48	0.1021	0.104999997	0.114066667	0.120816664	-0.011966667	-0.015816667
E	2	2	E	ICL_139A	Rep1	B_suphigh	48	0.109200001	0.110799998	0.114066667	0.120816664	-0.004866666	-0.010016666
E	3	3	E	ICL_201	Rep1	B_suphigh	48	0.1083	0.109899998	0.114066667	0.120816664	-0.005766666	-0.010916666
E	4	4	E	ICL_184BA	Rep1	B_suphigh	48	0.487800002	0.496399999	0.114066667	0.120816664	0.373733335	0.375583335
E	5	1	E	ICL_103	Rep2	B_suphigh	48	0.1153	0.126599997	0.114066667	0.120816664	0.001233333	0.005783333
E	6	2	E	ICL_139A	Rep2	B_suphigh	48	0.112599999	0.118600003	0.114066667	0.120816664	-0.001466668	-0.002216661
E	7	3	E	ICL_201	Rep2	B_suphigh	48	0.120700002	0.123400003	0.114066667	0.120816664	0.006633335	0.002583339
E	8	4	E	ICL_184BA	Rep2	B_suphigh	48	0.121600002	0.126300007	0.114066667	0.120816664	0.007533335	0.005483343
E	9	1	E	ICL_103	Rep3	B_suphigh	48	0.114699997	0.118799999	0.114066667	0.120816664	0.00063333	-0.002016665
E	10	2	E	ICL_139A	Rep3	B_suphigh	48	0.252499998	0.250499994	0.114066667	0.120816664	0.138433331	0.129683329
E	11	3	E	ICL_201	Rep3	B_suphigh	48	0.460099995	0.474900007	0.114066667	0.120816664	0.346033329	0.354083343
E	12	4	E	ICL_184BA	Rep3	B_suphigh	48	0.590399981	0.551999986	0.114066667	0.120816664	0.476333314	0.431183322
F	1	1	F	ICL_108	Rep1	B_suphigh	48	0.124499999	0.125400007	0.114066667	0.120816664	0.010433332	0.004583343
F	2	2	F	ICL_144	Rep1	B_suphigh	48	0.114600003	0.118299998	0.114066667	0.120816664	0.000533336	-0.002516666
F	3	3	F	ICL_208B	Rep1	B_suphigh	48	0.111000001	0.113200001	0.114066667	0.120816664	-0.003066665	-0.007616663
F	4	4	F	ICL_20BA	Rep1	B_suphigh	48	0.1131	0.122500002	0.114066667	0.120816664	-0.000966667	0.001683338
F	5	1	F	ICL_108	Rep2	B_suphigh	48	0.118000001	0.121699996	0.114066667	0.120816664	0.003933334	0.000883332
F	6	2	F	ICL_144	Rep2	B_suphigh	48	0.191	0.193200007	0.114066667	0.120816664	0.076933333	0.072383343
F	7	3	F	ICL_208B	Rep2	B_suphigh	48	0.616299987	0.113899998	0.114066667	0.120816664	0.50223332	-0.006916666
F	8	4	F	ICL_20BA	Rep2	B_suphigh	48	0.115900002	0.114799999	0.114066667	0.120816664	0.001833336	-0.006016665
F	9	1	F	ICL_108	Rep3	B_suphigh	48	0.118000001	0.123199999	0.114066667	0.120816664	0.003933334	0.002383335
F	10	2	F	ICL_144	Rep3	B_suphigh	48	0.522700012	0.112599999	0.114066667	0.120816664	0.408633345	-0.008216665
F	11	3	F	ICL_208B	Rep3	B_suphigh	48	0.1215	0.131699994	0.114066667	0.120816664	0.007433334	0.01088333
F	12	4	F	ICL_20BA	Rep3	B_suphigh	48	0.330799997	0.125200003	0.114066667	0.120816664	0.21673333	0.004383339
G	1	1	G	ICL_112	Rep1	B_suphigh	48	0.114600003	0.123599999	0.114066667	0.120816664	0.000533336	0.002783335
G	2	2	G	ICL_160	Rep1	B_suphigh	48	0.109200001	0.111500002	0.114066667	0.120816664	-0.004866666	-0.009316662
G	3	3	G	ICL_41	Rep1	B_suphigh	48	0.113200001	0.113799997	0.114066667	0.120816664	-0.000866665	-0.007016667
G	4	4	G	ICL_162	Rep1	B_suphigh	48	0.116999999	0.120899998	0.114066667	0.120816664	0.002933332	8.33335E-05
G	5	1	G	ICL_112	Rep2	B_suphigh	48	0.121299997	0.1294	0.114066667	0.120816664	0.00723333	0.008583336
G	6	2	G	ICL_160	Rep2	B_suphigh	48	0.1219	0.125599995	0.114066667	0.120816664	0.007833333	0.004783331
G	7	3	G	ICL_41	Rep2	B_suphigh	48	0.128800005	0.131200001	0.114066667	0.120816664	0.014733338	0.010383336
G	8	4	G	ICL_162	Rep2	B_suphigh	48	0.124499999	0.131300002	0.114066667	0.120816664	0.010433332	0.010483338
G	9	1	G	ICL_112	Rep3	B_suphigh	48	0.127800003	0.130199999	0.114066667	0.120816664	0.013733336	0.009383334
G	10	2	G	ICL_160	Rep3	B_suphigh	48	0.122599997	0.125599995	0.114066667	0.120816664	0.00853333	0.004783331
G	11	3	G	ICL_41	Rep3	B_suphigh	48	0.123899996	0.1303	0.114066667	0.120816664	0.00983333	0.009483336
G	12	4	G	ICL_162	Rep3	B_suphigh	48	0.133200005	0.1347	0.114066667	0.120816664	0.019133338	0.013883336
H	1	1	H	ICL_114B	Rep1	B_suphigh	48	0.124899998	0.127900004	0.114066667	0.120816664	0.010833332	0.00708334
H	2	2	H	ICL_172	Rep1	B_suphigh	48	0.122599997	0.127900004	0.114066667	0.120816664	0.00853333	0.00708334
H	3	3	H	ICL_48	Rep1	B_suphigh	48	0.117799997	0.123999998	0.114066667	0.120816664	0.003733331	0.003183334
H	4	4	H	CHLAMY	Rep1	chlamy	48	0.107100002	0.112899996	0.114066667	0.120816664	-0.006966664	-0.007916668
H	5	1	H	ICL_114B	Rep2	B_suphigh	48	0.123499997	0.133300006	0.114066667	0.120816664	0.00943333	0.012483342
H	6	2	H	ICL_172	Rep2	B_suphigh	48	0.1193	0.125300005	0.114066667	0.120816664	0.005233334	0.004483341
H	7	3	H	ICL_48	Rep2	B_suphigh	48	0.129299998	0.128399998	0.114066667	0.120816664	0.015233332	0.007583334
H	8	4	H	CHLAMY	Rep2	chlamy	48	0.120899998	0.1206	0.114066667	0.120816664	0.006833331	-0.000216664
H	9	1	H	ICL_114B	Rep3	B_suphigh	48	0.135499999	0.132499993	0.114066667	0.120816664	0.021433332	0.011683329
H	10	2	H	ICL_172	Rep3	B_suphigh	48	0.136600003	0.135399997	0.114066667	0.120816664	0.022533336	0.014583333
H	11	3	H	ICL_48	Rep3	B_suphigh	48	0.135199994	0.134499997	0.114066667	0.120816664	0.021133327	0.013683333
H	12	4	H	CHLAMY	Rep3	chlamy	48	0.1241	0.128299996	0.114066667	0.120816664	0.010033333	0.007483332
A	1	5	A	SC	Rep1	SC_suplow	0	0.107699998	0.110100001	0.104650001	0.108683333	0.003049997	0.001416668
A	2	5	A	SC	Rep1	SC_suplow	0	0.1043	0.108499996	0.104650001	0.108683333	-0.000350001	-0.000183336
A	3	5	A	SC	Rep1	SC_suplow	0	0.104900002	0.108199999	0.104650001	0.108683333	0.000250002	-0.000483334
A	4	5	A	SC	Rep1	SC_suplow	0	0.112499997	0.115800001	0.104650001	0.108683333	0.007849996	0.007116668
A	5	5	A	SC	Rep2	SC_suplow	0	0.109999999	0.113300003	0.104650001	0.108683333	0.005349999	0.00461667
A	6	5	A	SC	Rep2	SC_suplow	0	0.106899999	0.111100003	0.104650001	0.108683333	0.002249998	0.00241667
A	7	5	B	SC	Rep2	SC_suphigh	0	0.111699998	0.115699999	0.104650001	0.108683333	0.007049998	0.007016666
A	8	5	B	SC	Rep2	SC_suphigh	0	0.111400001	0.115199998	0.104650001	0.108683333	0.00675	0.006516665
A	9	5	B	SC	Rep3	SC_suphigh	0	0.111500002	0.114799999	0.104650001	0.108683333	0.006850002	0.006116666
A	10	5	B	SC	Rep3	SC_suphigh	0	0.118000001	0.1206	0.104650001	0.108683333	0.01335	0.011916667
A	11	5	B	SC	Rep3	SC_suphigh	0	0.1131	0.116599999	0.104650001	0.108683333	0.008449999	0.007916667
A	12	5	B	SC	Rep3	SC_suphigh	0	0.1215	0.1259	0.104650001	0.108683333	0.01685	0.017216668
B	1	5	A	SC	Rep1	SC_suplow	0	0.102300003	0.105499998	0.104650001	0.108683333	-0.002349998	-0.003183335
B	2	5	A	SC	Rep1	SC_suplow	0	0.105599999	0.109399997	0.104650001	0.108683333	0.000949999	0.000716664
B	3	5	A	SC	Rep1	SC_suplow	0	0.104900002	0.110100001	0.104650001	0.108683333	0.000250002	0.001416668
B	4	5	A	SC	Rep1	SC_suplow	0	0.1127	0.1184	0.104650001	0.108683333	0.00805	0.009716667
B	5	5	A	SC	Rep2	SC_suplow	0	0.109899998	0.113899998	0.104650001	0.108683333	0.005249997	0.005216666
B	6	5	A	SC	Rep2	SC_suplow	0	0.110799998	0.115099996	0.104650001	0.108683333	0.006149997	0.006416664
B	7	5	B	SC	Rep2	SC_suphigh	0	0.117600001	0.119900003	0.104650001	0.108683333	0.012950001	0.01121667
B	8	5	B	SC	Rep2	SC_suphigh	0	0.1127	0.114299998	0.104650001	0.108683333	0.00805	0.005616665
B	9	5	B	SC	Rep3	SC_suphigh	0	0.120899998	0.122199997	0.104650001	0.108683333	0.016249997	0.013516665
B	10	5	B	SC	Rep3	SC_suphigh	0	0.113700002	0.115500003	0.104650001	0.108683333	0.009050002	0.00681667
B	11	5	B	SC	Rep3	SC_suphigh	0	0.115900002	0.119000003	0.104650001	0.108683333	0.011250002	0.01031667
B	12	5	B	SC	Rep3	SC_suphigh	0	0.1215	0.126200005	0.104650001	0.108683333	0.01685	0.017516673
C	1	5	A	SC	Rep1	SC_suplow	0	0.103399999	0.106700003	0.104650001	0.108683333	-0.001250001	-0.00198333
C	2	5	A	SC	Rep1	SC_suplow	0	0.116599999	0.121200003	0.104650001	0.108683333	0.011949999	0.01251667
C	3	5	A	SC	Rep1	SC_suplow	0	0.107100002	0.112499997	0.104650001	0.108683333	0.002450002	0.003816664
C	4	5	A	BLANK	Rep1	blank	0	0.101000004	0.1061	0.104650001	0.108683333	-0.003649997	-0.002583332
C	5	5	A	SC	Rep2	SC_suplow	0	0.107100002	0.112099998	0.104650001	0.108683333	0.002450002	0.003416665
C	6	5	A	SC	Rep2	SC_suplow	0	0.119599998	0.123800002	0.104650001	0.108683333	0.014949997	0.015116669
C	7	5	B	SC	Rep2	SC_suphigh	0	0.110100001	0.113799997	0.104650001	0.108683333	0.00545	0.005116664
C	8	5	B	BLANK	Rep2	blank	0	0.109700002	0.114399999	0.104650001	0.108683333	0.005050001	0.005716667
C	9	5	B	SC	Rep3	SC_suphigh	0	0.117299996	0.119599998	0.104650001	0.108683333	0.012649996	0.010916665
C	10	5	B	SC	Rep3	SC_suphigh	0	0.1219	0.1241	0.104650001	0.108683333	0.017249999	0.015416667
C	11	5	B	SC	Rep3	SC_suphigh	0	0.115599997	0.118199997	0.104650001	0.108683333	0.010949997	0.009516664
C	12	5	B	BLANK	Rep3	blank	0	0.109300002	0.113499999	0.104650001	0.108683333	0.004650002	0.004816666
D	1	5	A	SC	Rep1	SC_suplow	0	0.101199999	0.104900002	0.104650001	0.108683333	-0.003450001	-0.00378333
D	2	5	A	SC	Rep1	SC_suplow	0	0.102399997	0.1065	0.104650001	0.108683333	-0.002250003	-0.002183333
D	3	5	A	SC	Rep1	SC_suplow	0	0.106700003	0.111299999	0.104650001	0.108683333	0.002050002	0.002616666
D	4	5	A	SC	Rep1	SC_suplow	0	0.103799999	0.106899999	0.104650001	0.108683333	-0.000850002	-0.001783334
D	5	5	A	SC	Rep2	SC_suplow	0	0.107600003	0.112000003	0.104650001	0.108683333	0.002950003	0.003316671
D	6	5	A	SC	Rep2	SC_suplow	0	0.108400002	0.110799998	0.104650001	0.108683333	0.003750001	0.002116665
D	7	5	B	SC	Rep2	SC_suphigh	0	0.110200003	0.114200003	0.104650001	0.108683333	0.005550002	0.005516671
D	8	5	B	SC	Rep2	SC_suphigh	0	0.1131	0.116700001	0.104650001	0.108683333	0.008449999	0.008016668
D	9	5	B	SC	Rep3	SC_suphigh	0	0.112199999	0.1153	0.104650001	0.108683333	0.007549999	0.006616667
D	10	5	B	SC	Rep3	SC_suphigh	0	0.120399997	0.1219	0.104650001	0.108683333	0.015749996	0.013216667
D	11	5	B	SC	Rep3	SC_suphigh	0	0.110200003	0.113200001	0.104650001	0.108683333	0.005550002	0.004516669
D	12	5	B	SC	Rep3	SC_suphigh	0	0.127700001	0.131899998	0.104650001	0.108683333	0.02305	0.023216665
E	1	5	A	SC	Rep1	SC_suplow	0	0.104199998	0.1087	0.104650001	0.108683333	-0.000450003	1.66669E-05
E	2	5	A	SC	Rep1	SC_suplow	0	0.108099997	0.112099998	0.104650001	0.108683333	0.003449996	0.003416665
E	3	5	A	SC	Rep1	SC_suplow	0	0.107900001	0.112199999	0.104650001	0.108683333	0.00325	0.003516667
E	4	5	A	SC	Rep1	SC_suplow	0	0.105499998	0.109999999	0.104650001	0.108683333	0.000849997	0.001316667
E	5	5	A	SC	Rep2	SC_suplow	0	0.109300002	0.113899998	0.104650001	0.108683333	0.004650002	0.005216666
E	6	5	A	SC	Rep2	SC_suplow	0	0.109499998	0.115599997	0.104650001	0.108683333	0.004849998	0.006916665
E	7	5	B	SC	Rep2	SC_suphigh	0	0.124200001	0.124700002	0.104650001	0.108683333	0.019550001	0.01601667
E	8	5	B	SC	Rep2	SC_suphigh	0	0.113899998	0.1153	0.104650001	0.108683333	0.009249998	0.006616667
E	9	5	B	SC	Rep3	SC_suphigh	0	0.1171	0.119000003	0.104650001	0.108683333	0.01245	0.01031667
E	10	5	B	SC	Rep3	SC_suphigh	0	0.113799997	0.116099998	0.104650001	0.108683333	0.009149996	0.007416666
E	11	5	B	SC	Rep3	SC_suphigh	0	0.1197	0.123099998	0.104650001	0.108683333	0.015049999	0.014416665
E	12	5	B	SC	Rep3	SC_suphigh	0	0.118199997	0.121200003	0.104650001	0.108683333	0.013549996	0.01251667
F	1	5	A	SC	Rep1	SC_suplow	0	0.103600003	0.108199999	0.104650001	0.108683333	-0.001049998	-0.000483334
F	2	5	A	SC	Rep1	SC_suplow	0	0.104099996	0.107500002	0.104650001	0.108683333	-0.000550004	-0.001183331
F	3	5	A	SC	Rep1	SC_suplow	0	0.109800003	0.113499999	0.104650001	0.108683333	0.005150003	0.004816666
F	4	5	A	SC	Rep1	SC_suplow	0	0.110600002	0.116400003	0.104650001	0.108683333	0.005950001	0.007716671
F	5	5	A	SC	Rep2	SC_suplow	0	0.107199997	0.111900002	0.104650001	0.108683333	0.002549996	0.003216669
F	6	5	A	SC	Rep2	SC_suplow	0	0.113600001	0.117200002	0.104650001	0.108683333	0.00895	0.008516669
F	7	5	B	SC	Rep2	SC_suphigh	0	0.106899999	0.109499998	0.104650001	0.108683333	0.002249998	0.000816666
F	8	5	B	SC	Rep2	SC_suphigh	0	0.108900003	0.111500002	0.104650001	0.108683333	0.004250002	0.00281667
F	9	5	B	SC	Rep3	SC_suphigh	0	0.114600003	0.117600001	0.104650001	0.108683333	0.009950002	0.008916669
F	10	5	B	SC	Rep3	SC_suphigh	0	0.115900002	0.119999997	0.104650001	0.108683333	0.011250002	0.011316665
F	11	5	B	SC	Rep3	SC_suphigh	0	0.114299998	0.1171	0.104650001	0.108683333	0.009649997	0.008416668
F	12	5	B	SC	Rep3	SC_suphigh	0	0.112199999	0.115000002	0.104650001	0.108683333	0.007549999	0.006316669
G	1	5	A	SC	Rep1	SC_suplow	0	0.105899997	0.111100003	0.104650001	0.108683333	0.001249996	0.00241667
G	2	5	A	SC	Rep1	SC_suplow	0	0.102799997	0.106799997	0.104650001	0.108683333	-0.001850004	-0.001883335
G	3	5	A	SC	Rep1	SC_suplow	0	0.105700001	0.1083	0.104650001	0.108683333	0.00105	-0.000383332
G	4	5	A	SC	Rep1	SC_suplow	0	0.108599998	0.110799998	0.104650001	0.108683333	0.003949997	0.002116665
G	5	5	A	SC	Rep2	SC_suplow	0	0.104800001	0.107000001	0.104650001	0.108683333	0.00015	-0.001683332
