,samp_day,t(h),condition,c_b_ratio,replicate,well,content,measurement_type,wavelength,measure,blank_mean,corr_measure
2153,2019-04-19 17:38:49,70,sc+sup,low-high,1,B6,ICL_117,absorbance,680_nm,0.10750000178813934,0.10875555624564488,-0.0012555544575055394
2154,2019-04-19 17:38:49,70,sc+sup,low-high,1,C6,ICL_118B,absorbance,680_nm,0.12120000272989273,0.10875555624564488,0.012444446484247848
2155,2019-04-19 17:38:49,70,sc+sup,low-high,1,D6,ICL_132,absorbance,680_nm,0.1177000030875206,0.10875555624564488,0.008944446841875717
2156,2019-04-19 17:38:49,70,sc+sup,low-high,1,E6,ICL_139A,absorbance,680_nm,0.10459999740123747,0.10875555624564488,-0.004155558844407409
2157,2019-04-19 17:38:49,70,sc+sup,low-high,1,F6,ICL_144,absorbance,680_nm,0.1151999980211258,0.10875555624564488,0.006444441775480911
2158,2019-04-19 17:38:49,70,sc+sup,low-high,1,G6,ICL_160,absorbance,680_nm,0.11900000274181365,0.10875555624564488,0.010244446496168763
2159,2019-04-19 17:38:49,70,sc+sup,low-high,1,H6,ICL_172,absorbance,680_nm,0.119999997317791,0.10875555624564488,0.011244441072146116
2160,2019-04-19 17:38:49,70,sc+sup,low-high,1,A7,ICL_163,absorbance,680_nm,0.11100000143051147,0.10875555624564488,0.002244445184866592
2161,2019-04-19 17:38:49,70,sc+sup,low-high,1,B7,ICL_170,absorbance,680_nm,0.11180000007152556,0.10875555624564488,0.003044443825880677
2162,2019-04-19 17:38:49,70,sc+sup,low-high,1,C7,ICL_116,absorbance,680_nm,0.10750000178813934,0.10875555624564488,-0.0012555544575055394
2163,2019-04-19 17:38:49,70,sc+sup,low-high,1,D7,ICL_199,absorbance,680_nm,0.11029999703168868,0.10875555624564488,0.0015444407860437936
2164,2019-04-19 17:38:49,70,sc+sup,low-high,1,E7,ICL_201,absorbance,680_nm,0.1111999973654747,0.10875555624564488,0.0024444411198298183
2165,2019-04-19 17:38:49,70,sc+sup,low-high,1,F7,ICL_208B,absorbance,680_nm,0.11400000005960464,0.10875555624564488,0.005244443813959762
2166,2019-04-19 17:38:49,70,sc+sup,low-high,1,G7,ICL_41,absorbance,680_nm,0.11500000208616255,0.10875555624564488,0.006244445840517671
2167,2019-04-19 17:38:49,70,sc+sup,low-high,1,H7,ICL_48,absorbance,680_nm,0.11100000143051147,0.10875555624564488,0.002244445184866592
2168,2019-04-19 17:38:49,70,sc+sup,low-high,1,A8,ICL_60,absorbance,680_nm,0.10989999771118164,0.10875555624564488,0.001144441465536758
2169,2019-04-19 17:38:49,70,sc+sup,low-high,1,B8,ICL_24,absorbance,680_nm,0.11339999735355374,0.10875555624564488,0.0046444411079088616
2170,2019-04-19 17:38:49,70,sc+sup,low-high,1,C8,BLANK,absorbance,680_nm,0.10209999978542328,0.10875555624564488,-0.006655556460221604
2171,2019-04-19 17:38:49,70,sc+sup,low-high,1,D8,ICL_129A,absorbance,680_nm,0.11379999667406082,0.10875555624564488,0.005044440428415939
2172,2019-04-19 17:38:49,70,sc+sup,low-high,1,E8,ICL_184BA,absorbance,680_nm,0.11140000075101852,0.10875555624564488,0.0026444445053736415
2173,2019-04-19 17:38:49,70,sc+sup,low-high,1,F8,ICL_20BA,absorbance,680_nm,0.10930000245571136,0.10875555624564488,0.0005444462100664821
2174,2019-04-19 17:38:49,70,sc+sup,low-high,1,G8,ICL_162,absorbance,680_nm,0.11469999700784685,0.10875555624564488,0.0059444407622019635
2175,2019-04-19 17:38:49,70,sc+sup,low-high,1,H8,CHLAMY,absorbance,680_nm,0.09610000252723694,0.10875555624564488,-0.012655553718407944
2176,2019-04-19 17:38:49,70,sc+sup,low-high,1,A9,ICL_186B,absorbance,680_nm,0.11050000041723253,0.10875555624564488,0.0017444441715876446
2177,2019-04-19 17:38:49,70,sc+sup,low-high,1,B9,ICL_129B,absorbance,680_nm,0.11559999734163286,0.10875555624564488,0.006844441095987974
2178,2019-04-19 17:38:49,70,sc+sup,low-high,1,C9,ICL_100,absorbance,680_nm,0.11490000039339066,0.10875555624564488,0.006144444147745773
2179,2019-04-19 17:38:49,70,sc+sup,low-high,1,D9,ICL_101,absorbance,680_nm,0.11249999701976776,0.10875555624564488,0.0037444407741228786
2180,2019-04-19 17:38:49,70,sc+sup,low-high,1,E9,ICL_103,absorbance,680_nm,0.11150000244379044,0.10875555624564488,0.002744446198145553
2181,2019-04-19 17:38:49,70,sc+sup,low-high,1,F9,ICL_108,absorbance,680_nm,0.11829999834299088,0.10875555624564488,0.009544442097345993
2182,2019-04-19 17:38:49,70,sc+sup,low-high,1,G9,ICL_112,absorbance,680_nm,0.11559999734163286,0.10875555624564488,0.006844441095987974
2183,2019-04-19 17:38:49,70,sc+sup,low-high,1,H9,ICL_114B,absorbance,680_nm,0.11330000311136244,0.10875555624564488,0.004544446865717561
2184,2019-04-19 17:38:49,70,sc+sup,low-high,1,A10,ICL_115,absorbance,680_nm,0.1120000034570694,0.10875555624564488,0.0032444472114245143
2185,2019-04-19 17:38:49,70,sc+sup,low-high,1,B10,ICL_117,absorbance,680_nm,0.11330000311136244,0.10875555624564488,0.004544446865717561
2186,2019-04-19 17:38:49,70,sc+sup,low-high,1,C10,ICL_118B,absorbance,680_nm,0.11410000175237656,0.10875555624564488,0.005344445506731674
2187,2019-04-19 17:38:49,70,sc+sup,low-high,1,D10,ICL_132,absorbance,680_nm,0.1128000020980835,0.10875555624564488,0.004044445852438613
2188,2019-04-19 17:38:49,70,sc+sup,low-high,1,E10,ICL_139A,absorbance,680_nm,0.10980000346899033,0.10875555624564488,0.0010444472233454433
2189,2019-04-19 17:38:49,70,sc+sup,low-high,1,F10,ICL_144,absorbance,680_nm,0.11879999935626985,0.10875555624564488,0.010044443110624968
2190,2019-04-19 17:38:49,70,sc+sup,low-high,1,G10,ICL_160,absorbance,680_nm,0.1160999983549118,0.10875555624564488,0.0073444421092669215
2191,2019-04-19 17:38:49,70,sc+sup,low-high,1,H10,ICL_172,absorbance,680_nm,0.1168000027537346,0.10875555624564488,0.00804444650808972
2192,2019-04-19 17:38:49,70,sc+sup,low-high,1,A11,ICL_163,absorbance,680_nm,0.11500000208616255,0.10875555624564488,0.006244445840517671
2193,2019-04-19 17:38:49,70,sc+sup,low-high,1,B11,ICL_170,absorbance,680_nm,0.11969999969005585,0.10875555624564488,0.010944443444410965
2194,2019-04-19 17:38:49,70,sc+sup,low-high,1,C11,ICL_116,absorbance,680_nm,0.11649999767541885,0.10875555624564488,0.007744441429773971
2195,2019-04-19 17:38:49,70,sc+sup,low-high,1,D11,ICL_199,absorbance,680_nm,0.11180000007152556,0.10875555624564488,0.003044443825880677
2196,2019-04-19 17:38:49,70,sc+sup,low-high,1,E11,ICL_201,absorbance,680_nm,0.11559999734163286,0.10875555624564488,0.006844441095987974
2197,2019-04-19 17:38:49,70,sc+sup,low-high,1,F11,ICL_208B,absorbance,680_nm,0.11420000344514848,0.10875555624564488,0.005444447199503599
2198,2019-04-19 17:38:49,70,sc+sup,low-high,1,G11,ICL_41,absorbance,680_nm,0.11819999665021895,0.10875555624564488,0.009444440404574067
2199,2019-04-19 17:38:49,70,sc+sup,low-high,1,H11,ICL_48,absorbance,680_nm,0.12540000677108765,0.10875555624564488,0.016644450525442764
2200,2019-04-19 17:38:49,70,sc+sup,low-high,1,A12,ICL_60,absorbance,680_nm,0.1177000030875206,0.10875555624564488,0.008944446841875717
2201,2019-04-19 17:38:49,70,sc+sup,low-high,1,B12,ICL_24,absorbance,680_nm,0.1177000030875206,0.10875555624564488,0.008944446841875717
2202,2019-04-19 17:38:49,70,sc+sup,low-high,1,C12,BLANK,absorbance,680_nm,0.10270000249147417,0.10875555624564488,-0.006055553754170717
2203,2019-04-19 17:38:49,70,sc+sup,low-high,1,D12,ICL_129A,absorbance,680_nm,0.12330000102519988,0.10875555624564488,0.014544444779554994
2204,2019-04-19 17:38:49,70,sc+sup,low-high,1,E12,ICL_184BA,absorbance,680_nm,0.1234000027179718,0.10875555624564488,0.014644446472326919
2205,2019-04-19 17:38:49,70,sc+sup,low-high,1,F12,ICL_20BA,absorbance,680_nm,0.11190000176429747,0.10875555624564488,0.003144445518652589
2206,2019-04-19 17:38:49,70,sc+sup,low-high,1,G12,ICL_162,absorbance,680_nm,0.12620000541210175,0.10875555624564488,0.017444449166456863
2207,2019-04-19 17:38:49,70,sc+sup,low-high,1,H12,CHLAMY,absorbance,680_nm,0.10339999943971634,0.10875555624564488,-0.0053555568059285436
2208,2019-04-19 17:38:49,70,sc+sup,low-high,1,A1,ICL_186B,absorbance,750_nm,0.12200000137090684,0.11304444405767652,0.00895555731323032
2209,2019-04-19 17:38:49,70,sc+sup,low-high,1,B1,ICL_129B,absorbance,750_nm,0.11739999800920485,0.11304444405767652,0.0043555539515283265
2210,2019-04-19 17:38:49,70,sc+sup,low-high,1,C1,ICL_100,absorbance,750_nm,0.1137000024318695,0.11304444405767652,0.0006555583741929827
2211,2019-04-19 17:38:49,70,sc+sup,low-high,1,D1,ICL_101,absorbance,750_nm,0.1137000024318695,0.11304444405767652,0.0006555583741929827
2212,2019-04-19 17:38:49,70,sc+sup,low-high,1,E1,ICL_103,absorbance,750_nm,0.1145000010728836,0.11304444405767652,0.0014555570152070818
2213,2019-04-19 17:38:49,70,sc+sup,low-high,1,F1,ICL_108,absorbance,750_nm,0.11599999666213988,0.11304444405767652,0.0029555526044633545
2214,2019-04-19 17:38:49,70,sc+sup,low-high,1,G1,ICL_112,absorbance,750_nm,0.11959999799728395,0.11304444405767652,0.006555553939607425
2215,2019-04-19 17:38:49,70,sc+sup,low-high,1,H1,ICL_114B,absorbance,750_nm,0.11230000108480452,0.11304444405767652,-0.0007444429728720031
2216,2019-04-19 17:38:49,70,sc+sup,low-high,1,A2,ICL_115,absorbance,750_nm,0.11710000038146973,0.11304444405767652,0.004055556323793202
2217,2019-04-19 17:38:49,70,sc+sup,low-high,1,B2,ICL_117,absorbance,750_nm,0.11710000038146973,0.11304444405767652,0.004055556323793202
2218,2019-04-19 17:38:49,70,sc+sup,low-high,1,C2,ICL_118B,absorbance,750_nm,0.12399999797344208,0.11304444405767652,0.010955553915765553
2219,2019-04-19 17:38:49,70,sc+sup,low-high,1,D2,ICL_132,absorbance,750_nm,0.11429999768733977,0.11304444405767652,0.0012555536296632447
2220,2019-04-19 17:38:49,70,sc+sup,low-high,1,E2,ICL_139A,absorbance,750_nm,0.11969999969005585,0.11304444405767652,0.006655555632379323
2221,2019-04-19 17:38:49,70,sc+sup,low-high,1,F2,ICL_144,absorbance,750_nm,0.11469999700784685,0.11304444405767652,0.001655552950170322
2222,2019-04-19 17:38:49,70,sc+sup,low-high,1,G2,ICL_160,absorbance,750_nm,0.11649999767541885,0.11304444405767652,0.0034555536177423296
2223,2019-04-19 17:38:49,70,sc+sup,low-high,1,H2,ICL_172,absorbance,750_nm,0.11980000138282774,0.11304444405767652,0.006755557325151221
2224,2019-04-19 17:38:49,70,sc+sup,low-high,1,A3,ICL_163,absorbance,750_nm,0.11429999768733977,0.11304444405767652,0.0012555536296632447
2225,2019-04-19 17:38:49,70,sc+sup,low-high,1,B3,ICL_170,absorbance,750_nm,0.11779999732971193,0.11304444405767652,0.004755553272035404
2226,2019-04-19 17:38:49,70,sc+sup,low-high,1,C3,ICL_116,absorbance,750_nm,0.11800000071525575,0.11304444405767652,0.004955556657579227
2227,2019-04-19 17:38:49,70,sc+sup,low-high,1,D3,ICL_199,absorbance,750_nm,0.1168000027537346,0.11304444405767652,0.0037555586960580783
2228,2019-04-19 17:38:49,70,sc+sup,low-high,1,E3,ICL_201,absorbance,750_nm,0.11739999800920485,0.11304444405767652,0.0043555539515283265
2229,2019-04-19 17:38:49,70,sc+sup,low-high,1,F3,ICL_208B,absorbance,750_nm,0.11810000240802765,0.11304444405767652,0.005055558350351125
2230,2019-04-19 17:38:49,70,sc+sup,low-high,1,G3,ICL_41,absorbance,750_nm,0.11420000344514848,0.11304444405767652,0.0011555593874719577
2231,2019-04-19 17:38:49,70,sc+sup,low-high,1,H3,ICL_48,absorbance,750_nm,0.11410000175237656,0.11304444405767652,0.0010555576947000322
2232,2019-04-19 17:38:49,70,sc+sup,low-high,1,A4,ICL_60,absorbance,750_nm,0.11940000206232072,0.11304444405767652,0.006355558004644199
2233,2019-04-19 17:38:49,70,sc+sup,low-high,1,B4,ICL_24,absorbance,750_nm,0.12479999661445618,0.11304444405767652,0.011755552556779653
2234,2019-04-19 17:38:49,70,sc+sup,low-high,1,C4,BLANK,absorbance,750_nm,0.1014999970793724,0.11304444405767652,-0.011544446978304118
2235,2019-04-19 17:38:49,70,sc+sup,low-high,1,D4,ICL_129A,absorbance,750_nm,0.1111000031232834,0.11304444405767652,-0.001944440934393124
2236,2019-04-19 17:38:49,70,sc+sup,low-high,1,E4,ICL_184BA,absorbance,750_nm,0.11540000140666963,0.11304444405767652,0.0023555573489931064
2237,2019-04-19 17:38:49,70,sc+sup,low-high,1,F4,ICL_20BA,absorbance,750_nm,0.12210000306367876,0.11304444405767652,0.009055559006002231
2238,2019-04-19 17:38:49,70,sc+sup,low-high,1,G4,ICL_162,absorbance,750_nm,0.11590000241994858,0.11304444405767652,0.0028555583622720537
2239,2019-04-19 17:38:49,70,sc+sup,low-high,1,H4,CHLAMY,absorbance,750_nm,0.0980999991297722,0.11304444405767652,-0.014944444927904324
2240,2019-04-19 17:38:49,70,sc+sup,low-high,1,A5,ICL_186B,absorbance,750_nm,0.11789999902248385,0.11304444405767652,0.004855554964807329
2241,2019-04-19 17:38:49,70,sc+sup,low-high,1,B5,ICL_129B,absorbance,750_nm,0.1200999990105629,0.11304444405767652,0.007055554952886373
2242,2019-04-19 17:38:49,70,sc+sup,low-high,1,C5,ICL_100,absorbance,750_nm,0.11490000039339066,0.11304444405767652,0.0018555563357141314
2243,2019-04-19 17:38:49,70,sc+sup,low-high,1,D5,ICL_101,absorbance,750_nm,0.11879999935626985,0.11304444405767652,0.005755555298593326
2244,2019-04-19 17:38:49,70,sc+sup,low-high,1,E5,ICL_103,absorbance,750_nm,0.11940000206232072,0.11304444405767652,0.006355558004644199
2245,2019-04-19 17:38:49,70,sc+sup,low-high,1,F5,ICL_108,absorbance,750_nm,0.12229999899864195,0.11304444405767652,0.00925555494096543
2246,2019-04-19 17:38:49,70,sc+sup,low-high,1,G5,ICL_112,absorbance,750_nm,0.11500000208616255,0.11304444405767652,0.001955558028486029
2247,2019-04-19 17:38:49,70,sc+sup,low-high,1,H5,ICL_114B,absorbance,750_nm,0.12030000239610672,0.11304444405767652,0.007255558338430196
2248,2019-04-19 17:38:49,70,sc+sup,low-high,1,A6,ICL_115,absorbance,750_nm,0.11819999665021895,0.11304444405767652,0.005155552592542426
2249,2019-04-19 17:38:49,70,sc+sup,low-high,1,B6,ICL_117,absorbance,750_nm,0.10989999771118164,0.11304444405767652,-0.0031444463464948835
2250,2019-04-19 17:38:49,70,sc+sup,low-high,1,C6,ICL_118B,absorbance,750_nm,0.12319999933242798,0.11304444405767652,0.010155555274751454
2251,2019-04-19 17:38:49,70,sc+sup,low-high,1,D6,ICL_132,absorbance,750_nm,0.1185000017285347,0.11304444405767652,0.005455557670858174
2252,2019-04-19 17:38:49,70,sc+sup,low-high,1,E6,ICL_139A,absorbance,750_nm,0.10890000313520433,0.11304444405767652,-0.004144440922472195
2253,2019-04-19 17:38:49,70,sc+sup,low-high,1,F6,ICL_144,absorbance,750_nm,0.12030000239610672,0.11304444405767652,0.007255558338430196
2254,2019-04-19 17:38:49,70,sc+sup,low-high,1,G6,ICL_160,absorbance,750_nm,0.11990000307559967,0.11304444405767652,0.006855559017923146
2255,2019-04-19 17:38:49,70,sc+sup,low-high,1,H6,ICL_172,absorbance,750_nm,0.12219999730587006,0.11304444405767652,0.009155553248193532
2256,2019-04-19 17:38:49,70,sc+sup,low-high,1,A7,ICL_163,absorbance,750_nm,0.11320000141859055,0.11304444405767652,0.0001555573609140215
2257,2019-04-19 17:38:49,70,sc+sup,low-high,1,B7,ICL_170,absorbance,750_nm,0.11270000040531157,0.11304444405767652,-0.00034444365236495356
2258,2019-04-19 17:38:49,70,sc+sup,low-high,1,C7,ICL_116,absorbance,750_nm,0.10980000346899033,0.11304444405767652,-0.0032444405886861982
2259,2019-04-19 17:38:49,70,sc+sup,low-high,1,D7,ICL_199,absorbance,750_nm,0.11330000311136244,0.11304444405767652,0.00025555905368591925
2260,2019-04-19 17:38:49,70,sc+sup,low-high,1,E7,ICL_201,absorbance,750_nm,0.11050000041723253,0.11304444405767652,-0.002544443640443997
2261,2019-04-19 17:38:49,70,sc+sup,low-high,1,F7,ICL_208B,absorbance,750_nm,0.11460000276565553,0.11304444405767652,0.0015555587079790073
2262,2019-04-19 17:38:49,70,sc+sup,low-high,1,G7,ICL_41,absorbance,750_nm,0.11720000207424165,0.11304444405767652,0.004155558016565128
2263,2019-04-19 17:38:49,70,sc+sup,low-high,1,H7,ICL_48,absorbance,750_nm,0.1128000020980835,0.11304444405767652,-0.00024444195959302806
2264,2019-04-19 17:38:49,70,sc+sup,low-high,1,A8,ICL_60,absorbance,750_nm,0.1120000034570694,0.11304444405767652,-0.0010444406006071272
2265,2019-04-19 17:38:49,70,sc+sup,low-high,1,B8,ICL_24,absorbance,750_nm,0.11379999667406082,0.11304444405767652,0.0007555526163842974
2266,2019-04-19 17:38:49,70,sc+sup,low-high,1,C8,BLANK,absorbance,750_nm,0.10660000145435332,0.11304444405767652,-0.0064444426033232055
2267,2019-04-19 17:38:49,70,sc+sup,low-high,1,D8,ICL_129A,absorbance,750_nm,0.11580000072717668,0.11304444405767652,0.002755556669500156
2268,2019-04-19 17:38:49,70,sc+sup,low-high,1,E8,ICL_184BA,absorbance,750_nm,0.11150000244379044,0.11304444405767652,-0.0015444416138860884
2269,2019-04-19 17:38:49,70,sc+sup,low-high,1,F8,ICL_20BA,absorbance,750_nm,0.11079999804496764,0.11304444405767652,-0.0022444460127088867
2270,2019-04-19 17:38:49,70,sc+sup,low-high,1,G8,ICL_162,absorbance,750_nm,0.1168999969959259,0.11304444405767652,0.003855552938249379
2271,2019-04-19 17:38:49,70,sc+sup,low-high,1,H8,CHLAMY,absorbance,750_nm,0.0980999991297722,0.11304444405767652,-0.014944444927904324
2272,2019-04-19 17:38:49,70,sc+sup,low-high,1,A9,ICL_186B,absorbance,750_nm,0.1120000034570694,0.11304444405767652,-0.0010444406006071272
2273,2019-04-19 17:38:49,70,sc+sup,low-high,1,B9,ICL_129B,absorbance,750_nm,0.11540000140666963,0.11304444405767652,0.0023555573489931064
2274,2019-04-19 17:38:49,70,sc+sup,low-high,1,C9,ICL_100,absorbance,750_nm,0.11710000038146973,0.11304444405767652,0.004055556323793202
2275,2019-04-19 17:38:49,70,sc+sup,low-high,1,D9,ICL_101,absorbance,750_nm,0.11460000276565553,0.11304444405767652,0.0015555587079790073
2276,2019-04-19 17:38:49,70,sc+sup,low-high,1,E9,ICL_103,absorbance,750_nm,0.11180000007152556,0.11304444405767652,-0.0012444439861509643
2277,2019-04-19 17:38:49,70,sc+sup,low-high,1,F9,ICL_108,absorbance,750_nm,0.12150000035762787,0.11304444405767652,0.008455556299951345
2278,2019-04-19 17:38:49,70,sc+sup,low-high,1,G9,ICL_112,absorbance,750_nm,0.1184000000357628,0.11304444405767652,0.005355555978086277
2279,2019-04-19 17:38:49,70,sc+sup,low-high,1,H9,ICL_114B,absorbance,750_nm,0.11420000344514848,0.11304444405767652,0.0011555593874719577
2280,2019-04-19 17:38:49,70,sc+sup,low-high,1,A10,ICL_115,absorbance,750_nm,0.11230000108480452,0.11304444405767652,-0.0007444429728720031
2281,2019-04-19 17:38:49,70,sc+sup,low-high,1,B10,ICL_117,absorbance,750_nm,0.11379999667406082,0.11304444405767652,0.0007555526163842974
2282,2019-04-19 17:38:49,70,sc+sup,low-high,1,C10,ICL_118B,absorbance,750_nm,0.11500000208616255,0.11304444405767652,0.001955558028486029
2283,2019-04-19 17:38:49,70,sc+sup,low-high,1,D10,ICL_132,absorbance,750_nm,0.11829999834299088,0.11304444405767652,0.005255554285314351
2284,2019-04-19 17:38:49,70,sc+sup,low-high,1,E10,ICL_139A,absorbance,750_nm,0.11180000007152556,0.11304444405767652,-0.0012444439861509643
2285,2019-04-19 17:38:49,70,sc+sup,low-high,1,F10,ICL_144,absorbance,750_nm,0.12359999865293506,0.11304444405767652,0.010555554595258532
2286,2019-04-19 17:38:49,70,sc+sup,low-high,1,G10,ICL_160,absorbance,750_nm,0.12300000339746475,0.11304444405767652,0.009955559339788228
2287,2019-04-19 17:38:49,70,sc+sup,low-high,1,H10,ICL_172,absorbance,750_nm,0.1168000027537346,0.11304444405767652,0.0037555586960580783
2288,2019-04-19 17:38:49,70,sc+sup,low-high,1,A11,ICL_163,absorbance,750_nm,0.11659999936819075,0.11304444405767652,0.0035555553105142274
2289,2019-04-19 17:38:49,70,sc+sup,low-high,1,B11,ICL_170,absorbance,750_nm,0.12030000239610672,0.11304444405767652,0.007255558338430196
2290,2019-04-19 17:38:49,70,sc+sup,low-high,1,C11,ICL_116,absorbance,750_nm,0.11710000038146973,0.11304444405767652,0.004055556323793202
2291,2019-04-19 17:38:49,70,sc+sup,low-high,1,D11,ICL_199,absorbance,750_nm,0.11479999870061874,0.11304444405767652,0.0017555546429422197
2292,2019-04-19 17:38:49,70,sc+sup,low-high,1,E11,ICL_201,absorbance,750_nm,0.11749999970197678,0.11304444405767652,0.004455555644300252
2293,2019-04-19 17:38:49,70,sc+sup,low-high,1,F11,ICL_208B,absorbance,750_nm,0.11540000140666963,0.11304444405767652,0.0023555573489931064
2294,2019-04-19 17:38:49,70,sc+sup,low-high,1,G11,ICL_41,absorbance,750_nm,0.12559999525547028,0.11304444405767652,0.012555551197793752
2295,2019-04-19 17:38:49,70,sc+sup,low-high,1,H11,ICL_48,absorbance,750_nm,0.12530000507831573,0.11304444405767652,0.01225556102063921
2296,2019-04-19 17:38:49,70,sc+sup,low-high,1,A12,ICL_60,absorbance,750_nm,0.11969999969005585,0.11304444405767652,0.006655555632379323
2297,2019-04-19 17:38:49,70,sc+sup,low-high,1,B12,ICL_24,absorbance,750_nm,0.119999997317791,0.11304444405767652,0.006955553260114475
2298,2019-04-19 17:38:49,70,sc+sup,low-high,1,C12,BLANK,absorbance,750_nm,0.10610000044107436,0.11304444405767652,-0.006944443616602167
2299,2019-04-19 17:38:49,70,sc+sup,low-high,1,D12,ICL_129A,absorbance,750_nm,0.12559999525547028,0.11304444405767652,0.012555551197793752
2300,2019-04-19 17:38:49,70,sc+sup,low-high,1,E12,ICL_184BA,absorbance,750_nm,0.12479999661445618,0.11304444405767652,0.011755552556779653
2301,2019-04-19 17:38:49,70,sc+sup,low-high,1,F12,ICL_20BA,absorbance,750_nm,0.11270000040531157,0.11304444405767652,-0.00034444365236495356
2302,2019-04-19 17:38:49,70,sc+sup,low-high,1,G12,ICL_162,absorbance,750_nm,0.12680000066757202,0.11304444405767652,0.013755556609895497
2303,2019-04-19 17:38:49,70,sc+sup,low-high,1,H12,CHLAMY,absorbance,750_nm,0.10540000349283217,0.11304444405767652,-0.007644440564844354
2304,2019-04-20 20:54:47,97,b+sup,low,1,A1,ICL_186B,absorbance,680_nm,0.10369999706745148,0.10875555624564488,-0.005055559178193406
2305,2019-04-20 20:54:47,97,b+sup,low,1,B1,ICL_129B,absorbance,680_nm,0.10670000314712524,0.10875555624564488,-0.0020555530985196385
2306,2019-04-20 20:54:47,97,b+sup,low,1,C1,ICL_100,absorbance,680_nm,0.3061000108718872,0.10875555624564488,0.19734445462624234
2307,2019-04-20 20:54:47,97,b+sup,low,1,D1,ICL_101,absorbance,680_nm,0.3327000141143799,0.10875555624564488,0.22394445786873501
2308,2019-04-20 20:54:47,97,b+sup,low,1,E1,ICL_103,absorbance,680_nm,0.18129999935626984,0.10875555624564488,0.07254444311062495
2309,2019-04-20 20:54:47,97,b+sup,low,1,F1,ICL_108,absorbance,680_nm,0.1054999977350235,0.10875555624564488,-0.003255558510621384
2310,2019-04-20 20:54:47,97,b+sup,low,1,G1,ICL_112,absorbance,680_nm,0.11020000278949738,0.10875555624564488,0.0014444465438524928
2311,2019-04-20 20:54:47,97,b+sup,low,1,H1,ICL_114B,absorbance,680_nm,0.10859999805688858,0.10875555624564488,-0.00015555818875630234
2312,2019-04-20 20:54:47,97,b+sup,low,1,A2,ICL_115,absorbance,680_nm,0.3698999881744385,0.10875555624564488,0.2611444319287936
2313,2019-04-20 20:54:47,97,b+sup,low,1,B2,ICL_117,absorbance,680_nm,0.11320000141859055,0.10875555624564488,0.004444445172945663
2314,2019-04-20 20:54:47,97,b+sup,low,1,C2,ICL_118B,absorbance,680_nm,0.10649999976158142,0.10875555624564488,-0.0022555564840634618
2315,2019-04-20 20:54:47,97,b+sup,low,1,D2,ICL_132,absorbance,680_nm,0.3093999922275543,0.10875555624564488,0.20064443598190945
2316,2019-04-20 20:54:47,97,b+sup,low,1,E2,ICL_139A,absorbance,680_nm,0.3312000036239624,0.10875555624564488,0.22244444737831753
2317,2019-04-20 20:54:47,97,b+sup,low,1,F2,ICL_144,absorbance,680_nm,0.10119999945163727,0.10875555624564488,-0.007555556794007615
2318,2019-04-20 20:54:47,97,b+sup,low,1,G2,ICL_160,absorbance,680_nm,0.11389999836683272,0.10875555624564488,0.005144442121187837
2319,2019-04-20 20:54:47,97,b+sup,low,1,H2,ICL_172,absorbance,680_nm,0.11180000007152556,0.10875555624564488,0.003044443825880677
2320,2019-04-20 20:54:47,97,b+sup,low,1,A3,ICL_163,absorbance,680_nm,0.1055999994277954,0.10875555624564488,-0.0031555568178494864
2321,2019-04-20 20:54:47,97,b+sup,low,1,B3,ICL_170,absorbance,680_nm,0.11330000311136244,0.10875555624564488,0.004544446865717561
2322,2019-04-20 20:54:47,97,b+sup,low,1,C3,ICL_116,absorbance,680_nm,0.11320000141859055,0.10875555624564488,0.004444445172945663
2323,2019-04-20 20:54:47,97,b+sup,low,1,D3,ICL_199,absorbance,680_nm,0.10769999772310256,0.10875555624564488,-0.001055558522542327
2324,2019-04-20 20:54:47,97,b+sup,low,1,E3,ICL_201,absorbance,680_nm,0.11050000041723253,0.10875555624564488,0.0017444441715876446
2325,2019-04-20 20:54:47,97,b+sup,low,1,F3,ICL_208B,absorbance,680_nm,0.1080000028014183,0.10875555624564488,-0.0007555534442265782
2326,2019-04-20 20:54:47,97,b+sup,low,1,G3,ICL_41,absorbance,680_nm,0.13279999792575836,0.10875555624564488,0.02404444168011348
2327,2019-04-20 20:54:47,97,b+sup,low,1,H3,ICL_48,absorbance,680_nm,0.11919999867677687,0.10875555624564488,0.01044444243113199
2328,2019-04-20 20:54:47,97,b+sup,low,1,A4,ICL_60,absorbance,680_nm,0.4496000111103058,0.10875555624564488,0.3408444548646609
2329,2019-04-20 20:54:47,97,b+sup,low,1,B4,ICL_24,absorbance,680_nm,0.10490000247955322,0.10875555624564488,-0.00385555376609166
2330,2019-04-20 20:54:47,97,b+sup,low,1,C4,BLANK,absorbance,680_nm,0.09860000014305116,0.10875555624564488,-0.010155556102593721
2331,2019-04-20 20:54:47,97,b+sup,low,1,D4,ICL_129A,absorbance,680_nm,0.10270000249147417,0.10875555624564488,-0.006055553754170717
2332,2019-04-20 20:54:47,97,b+sup,low,1,E4,ICL_184BA,absorbance,680_nm,0.10849999636411667,0.10875555624564488,-0.00025555988152821396
2333,2019-04-20 20:54:47,97,b+sup,low,1,F4,ICL_20BA,absorbance,680_nm,0.1062999963760376,0.10875555624564488,-0.002455559869607285
2334,2019-04-20 20:54:47,97,b+sup,low,1,G4,ICL_162,absorbance,680_nm,0.3264000117778778,0.10875555624564488,0.21764445553223294
