Sampling_date	Sampling_time	Sampling_datetime	Day	Media	Condition	replicate	Measurement_type	Wavelength	Row	Column	Measurement	Filename	t (h)	Content	Measurement_blank_average	Measurement_fixed
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	D	7	0.31839999556541443	day5_b+c_6.xlsx	120.0	Chlamy	0.11962500108139855	0.19877499448401587
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	E	7	0.3391999900341034	day5_b+c_6.xlsx	120.0	ICL_112	0.11962500108139855	0.21957498895270483
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	F	7	0.29789999127388	day5_b+c_6.xlsx	120.0	ICL_129A	0.11962500108139855	0.17827499019248144
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	G	7	0.2646999955177307	day5_b+c_6.xlsx	120.0	ICL_48	0.11962500108139855	0.14507499443633215
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	H	7	0.2897999882698059	day5_b+c_6.xlsx	120.0	Chlamy	0.11962500108139855	0.17017498718840735
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	A	8	0.3165999948978424	day5_b+c_6.xlsx	120.0	ICL_163	0.11962500108139855	0.19697499381644384
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	B	8	0.33180001378059387	day5_b+c_6.xlsx	120.0	ICL_129B	0.11962500108139855	0.2121750126991953
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	C	8	0.29120001196861267	day5_b+c_6.xlsx	120.0	ICL_201	0.11962500108139855	0.1715750108872141
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	D	8	0.2964000105857849	day5_b+c_6.xlsx	120.0	Chlamy	0.11962500108139855	0.17677500950438635
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	E	8	0.3386000096797943	day5_b+c_6.xlsx	120.0	ICL_163	0.11962500108139855	0.21897500859839575
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	F	8	0.32010000944137573	day5_b+c_6.xlsx	120.0	ICL_129B	0.11962500108139855	0.20047500835997717
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	G	8	0.33000001311302185	day5_b+c_6.xlsx	120.0	ICL_201	0.11962500108139855	0.2103750120316233
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	H	8	0.29670000076293945	day5_b+c_6.xlsx	120.0	Chlamy	0.11962500108139855	0.1770749996815409
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	A	9	0.24639999866485596	day5_b+c_6.xlsx	120.0	ICL_24	0.11962500108139855	0.1267749975834574
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	B	9	0.3725000023841858	day5_b+c_6.xlsx	120.0	ICL_133	0.11962500108139855	0.25287500130278723
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	C	9	0.2143000066280365	day5_b+c_6.xlsx	120.0	ICL_172	0.11962500108139855	0.09467500554663795
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	D	9	0.3188000023365021	day5_b+c_6.xlsx	120.0	Chlamy	0.11962500108139855	0.1991750012551035
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	E	9	0.3012999892234802	day5_b+c_6.xlsx	120.0	ICL_24	0.11962500108139855	0.18167498814208166
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	F	9	0.32339999079704285	day5_b+c_6.xlsx	120.0	ICL_133	0.11962500108139855	0.20377498971564428
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	G	9	0.22930000722408295	day5_b+c_6.xlsx	120.0	ICL_172	0.11962500108139855	0.1096750061426844
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	H	9	0.3165999948978424	day5_b+c_6.xlsx	120.0	Chlamy	0.11962500108139855	0.19697499381644384
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	A	10	0.40709999203681946	day5_b+c_6.xlsx	120.0	ICL_118B	0.11962500108139855	0.2874749909554209
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	B	10	0.36649999022483826	day5_b+c_6.xlsx	120.0	ICL_20BA	0.11962500108139855	0.2468749891434397
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	C	10	0.26919999718666077	day5_b+c_6.xlsx	120.0	ICL_184BA	0.11962500108139855	0.1495749961052622
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	D	10	0.3230000138282776	day5_b+c_6.xlsx	120.0	Chlamy	0.11962500108139855	0.20337501274687902
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	E	10	0.375	day5_b+c_6.xlsx	120.0	ICL_118B	0.11962500108139855	0.25537499891860144
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	F	10	0.3418000042438507	day5_b+c_6.xlsx	120.0	ICL_20BA	0.11962500108139855	0.22217500316245214
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	G	10	0.25429999828338623	day5_b+c_6.xlsx	120.0	ICL_184BA	0.11962500108139855	0.13467499720198767
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	H	10	0.3197999894618988	day5_b+c_6.xlsx	120.0	Chlamy	0.11962500108139855	0.20017498838050024
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	A	11	0.2443999946117401	day5_b+c_6.xlsx	120.0	ICL_100	0.11962500108139855	0.12477499353034156
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	B	11	0.3138999938964844	day5_b+c_6.xlsx	120.0	ICL_20BB	0.11962500108139855	0.1942749928150858
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	C	11	0.28299999237060547	day5_b+c_6.xlsx	120.0	ICL_184BB	0.11962500108139855	0.1633749912892069
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	D	11	0.3160000145435333	day5_b+c_6.xlsx	120.0	Chlamy	0.11962500108139855	0.19637501346213476
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	E	11	0.3398999869823456	day5_b+c_6.xlsx	120.0	ICL_100	0.11962500108139855	0.22027498590094702
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	F	11	0.3431999981403351	day5_b+c_6.xlsx	120.0	ICL_20BB	0.11962500108139855	0.22357499705893652
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	G	11	0.2752000093460083	day5_b+c_6.xlsx	120.0	ICL_184BB	0.11962500108139855	0.15557500826460974
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	H	11	0.32120001316070557	day5_b+c_6.xlsx	120.0	Chlamy	0.11962500108139855	0.201575012079307
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	A	12	0.3285999894142151	day5_b+c_6.xlsx	120.0	ICL_108	0.11962500108139855	0.20897498833281652
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	B	12	0.30000001192092896	day5_b+c_6.xlsx	120.0	ICL_60	0.11962500108139855	0.1803750108395304
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	C	12	0.42719998955726624	day5_b+c_6.xlsx	120.0	ICL_193	0.11962500108139855	0.30757498847586767
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	D	12	0.295199990272522	day5_b+c_6.xlsx	120.0	Chlamy	0.11962500108139855	0.1755749891911234
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	E	12	0.32670000195503235	day5_b+c_6.xlsx	120.0	ICL_108	0.11962500108139855	0.20707500087363379
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	F	12	0.3102000057697296	day5_b+c_6.xlsx	120.0	ICL_60	0.11962500108139855	0.19057500468833105
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	G	12	0.4090000092983246	day5_b+c_6.xlsx	120.0	ICL_193	0.11962500108139855	0.289375008216926
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Absorbance	750_nm	H	12	0.3091999888420105	day5_b+c_6.xlsx	120.0	Chlamy	0.11962500108139855	0.18957498776061193
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	A	1	8853.0	day5_b+c_6.xlsx	120.0	ICL_162	0.0	8853.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	B	1	6639.0	day5_b+c_6.xlsx	120.0	ICL_115	0.0	6639.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	C	1	10492.0	day5_b+c_6.xlsx	120.0	ICL_144	0.0	10492.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	D	1	8618.0	day5_b+c_6.xlsx	120.0	ICL_186A	0.0	8618.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	E	1	8931.0	day5_b+c_6.xlsx	120.0	ICL_162	0.0	8931.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	F	1	10015.0	day5_b+c_6.xlsx	120.0	ICL_115	0.0	10015.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	G	1	11667.0	day5_b+c_6.xlsx	120.0	ICL_144	0.0	11667.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	H	1	9537.0	day5_b+c_6.xlsx	120.0	ICL_186A	0.0	9537.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	A	2	6542.0	day5_b+c_6.xlsx	120.0	ICL_202A	0.0	6542.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	B	2	7628.0	day5_b+c_6.xlsx	120.0	ICL_199	0.0	7628.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	C	2	10559.0	day5_b+c_6.xlsx	120.0	ICL_41	0.0	10559.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	D	2	10265.0	day5_b+c_6.xlsx	120.0	ICL_186B	0.0	10265.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	E	2	6527.0	day5_b+c_6.xlsx	120.0	ICL_202A	0.0	6527.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	F	2	8806.0	day5_b+c_6.xlsx	120.0	ICL_199	0.0	8806.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	G	2	11762.0	day5_b+c_6.xlsx	120.0	ICL_41	0.0	11762.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	H	2	10107.0	day5_b+c_6.xlsx	120.0	ICL_186B	0.0	10107.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	A	3	6789.0	day5_b+c_6.xlsx	120.0	ICL_202B	0.0	6789.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	B	3	10592.0	day5_b+c_6.xlsx	120.0	ICL_101	0.0	10592.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	C	3	9697.0	day5_b+c_6.xlsx	120.0	ICL_114B	0.0	9697.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	D	3	8939.0	day5_b+c_6.xlsx	120.0	ICL_170	0.0	8939.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	E	3	7238.0	day5_b+c_6.xlsx	120.0	ICL_202B	0.0	7238.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	F	3	11856.0	day5_b+c_6.xlsx	120.0	ICL_101	0.0	11856.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	G	3	11180.0	day5_b+c_6.xlsx	120.0	ICL_114B	0.0	11180.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	H	3	8475.0	day5_b+c_6.xlsx	120.0	ICL_170	0.0	8475.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	A	4	8117.0	day5_b+c_6.xlsx	120.0	ICL_202C	0.0	8117.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	B	4	10086.0	day5_b+c_6.xlsx	120.0	ICL_139A	0.0	10086.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	C	4	11034.0	day5_b+c_6.xlsx	120.0	ICL_208B	0.0	11034.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	D	4	10110.0	day5_b+c_6.xlsx	120.0	ICL_179A	0.0	10110.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	E	4	8152.0	day5_b+c_6.xlsx	120.0	ICL_202C	0.0	8152.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	F	4	11191.0	day5_b+c_6.xlsx	120.0	ICL_139A	0.0	11191.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	G	4	11275.0	day5_b+c_6.xlsx	120.0	ICL_208B	0.0	11275.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	H	4	9767.0	day5_b+c_6.xlsx	120.0	ICL_179A	0.0	9767.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	A	5	7085.0	day5_b+c_6.xlsx	120.0	ICL_131	0.0	7085.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	B	5	12740.0	day5_b+c_6.xlsx	120.0	ICL_103	0.0	12740.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	C	5	11652.0	day5_b+c_6.xlsx	120.0	ICL_117	0.0	11652.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	D	5	12022.0	day5_b+c_6.xlsx	120.0	ICL_179B	0.0	12022.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	E	5	9449.0	day5_b+c_6.xlsx	120.0	ICL_131	0.0	9449.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	F	5	12729.0	day5_b+c_6.xlsx	120.0	ICL_103	0.0	12729.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	G	5	10152.0	day5_b+c_6.xlsx	120.0	ICL_117	0.0	10152.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	H	5	11267.0	day5_b+c_6.xlsx	120.0	ICL_179B	0.0	11267.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	A	6	9761.0	day5_b+c_6.xlsx	120.0	ICL_116	0.0	9761.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	B	6	10117.0	day5_b+c_6.xlsx	120.0	ICL_160	0.0	10117.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	C	6	11358.0	day5_b+c_6.xlsx	120.0	ICL_132	0.0	11358.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	D	6	11777.0	day5_b+c_6.xlsx	120.0	Chlamy	0.0	11777.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	E	6	8611.0	day5_b+c_6.xlsx	120.0	ICL_116	0.0	8611.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	F	6	10783.0	day5_b+c_6.xlsx	120.0	ICL_160	0.0	10783.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	G	6	10803.0	day5_b+c_6.xlsx	120.0	ICL_132	0.0	10803.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	H	6	11208.0	day5_b+c_6.xlsx	120.0	Chlamy	0.0	11208.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	A	7	7628.0	day5_b+c_6.xlsx	120.0	ICL_112	0.0	7628.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	B	7	8018.0	day5_b+c_6.xlsx	120.0	ICL_129A	0.0	8018.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	C	7	7853.0	day5_b+c_6.xlsx	120.0	ICL_48	0.0	7853.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	D	7	12033.0	day5_b+c_6.xlsx	120.0	Chlamy	0.0	12033.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	E	7	9325.0	day5_b+c_6.xlsx	120.0	ICL_112	0.0	9325.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	F	7	8158.0	day5_b+c_6.xlsx	120.0	ICL_129A	0.0	8158.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	G	7	6763.0	day5_b+c_6.xlsx	120.0	ICL_48	0.0	6763.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	H	7	11202.0	day5_b+c_6.xlsx	120.0	Chlamy	0.0	11202.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	A	8	10383.0	day5_b+c_6.xlsx	120.0	ICL_163	0.0	10383.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	B	8	11529.0	day5_b+c_6.xlsx	120.0	ICL_129B	0.0	11529.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	C	8	7616.0	day5_b+c_6.xlsx	120.0	ICL_201	0.0	7616.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	D	8	11532.0	day5_b+c_6.xlsx	120.0	Chlamy	0.0	11532.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	E	8	11280.0	day5_b+c_6.xlsx	120.0	ICL_163	0.0	11280.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	F	8	11722.0	day5_b+c_6.xlsx	120.0	ICL_129B	0.0	11722.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	G	8	8870.0	day5_b+c_6.xlsx	120.0	ICL_201	0.0	8870.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	H	8	11731.0	day5_b+c_6.xlsx	120.0	Chlamy	0.0	11731.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	A	9	6841.0	day5_b+c_6.xlsx	120.0	ICL_24	0.0	6841.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	B	9	12228.0	day5_b+c_6.xlsx	120.0	ICL_133	0.0	12228.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	C	9	4454.0	day5_b+c_6.xlsx	120.0	ICL_172	0.0	4454.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	D	9	12000.0	day5_b+c_6.xlsx	120.0	Chlamy	0.0	12000.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	E	9	8657.0	day5_b+c_6.xlsx	120.0	ICL_24	0.0	8657.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	F	9	12128.0	day5_b+c_6.xlsx	120.0	ICL_133	0.0	12128.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	G	9	3663.0	day5_b+c_6.xlsx	120.0	ICL_172	0.0	3663.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	H	9	11451.0	day5_b+c_6.xlsx	120.0	Chlamy	0.0	11451.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	A	10	11835.0	day5_b+c_6.xlsx	120.0	ICL_118B	0.0	11835.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	B	10	12426.0	day5_b+c_6.xlsx	120.0	ICL_20BA	0.0	12426.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	C	10	6710.0	day5_b+c_6.xlsx	120.0	ICL_184BA	0.0	6710.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	D	10	11881.0	day5_b+c_6.xlsx	120.0	Chlamy	0.0	11881.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	E	10	11067.0	day5_b+c_6.xlsx	120.0	ICL_118B	0.0	11067.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	F	10	12417.0	day5_b+c_6.xlsx	120.0	ICL_20BA	0.0	12417.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	G	10	5839.0	day5_b+c_6.xlsx	120.0	ICL_184BA	0.0	5839.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	H	10	11739.0	day5_b+c_6.xlsx	120.0	Chlamy	0.0	11739.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	A	11	8788.0	day5_b+c_6.xlsx	120.0	ICL_100	0.0	8788.0
20.02.2019	16:14:27	2019-02-20 16:14:27	day5	tp	b+c	6	Fluorescence Bottom Reading	Ex:440_nm/Em:680_nm	B	11	12033.0	day5_b+c_6.xlsx	120.0	ICL_20BB	0.0	12033.0
